Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6kQRANLkYiJtB5yzL1tS6O,"Tropical Heartache","Heat","Poolside",2017-06-20,254360,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Poolside",0.732,0.923,7,-4.896,1,0.0459,0.0345,0.322,0.423,0.952,112.003,4
spotify:track:3bczJCsyy2vn3pzXzSN5n1,"Twilight","Twilight","Gary B",2020-04-29,185000,3,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","luminous",0.427,0.377,5,-9.262,0,0.0282,0.127,0.728,0.109,0.171,87.02,4
spotify:track:5abyhgQ3lokXEAWTYMBWJd,"Eruption","When We On","Crazy P",2011-09-18,365036,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,диско-хаус,фанки-хаус","2020Vision",0.722,0.743,10,-6.933,0,0.0361,0.0482,0.0472,0.378,0.411,110.385,4
spotify:track:3WepKK8aJ1VFNhwkXAF4a9,"Cantaloupe Island - Trumpet Off Mix","Cantaloupe Island","Angelo Ferreri;Moon Rocket",2020-06-04,276062,11,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"фанки-хаус,диско-хаус,джаз-хаус,ню-диско,хаус,афро-хаус","Mood Funk Records",0.817,0.667,1,-10.108,1,0.0626,0.00717,0.861,0.105,0.444,118.987,4
spotify:track:0vOI2zuvMQOX8u2SgIc8bG,"I Love You - Frontera Mix","Music for Dreams: Best Of, Vol. 1 (Compiled and Mixed by Phil Mison)","Luke;Frontera",2014-01-27,398520,3,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Music For Dreams",0.786,0.619,11,-15.019,1,0.0511,0.00104,0.834,0.126,0.766,106.003,4
spotify:track:0WhgArpfTbGnIPFFaWiUqa,"mygut - Solomun Remix","Musik 3+","Super Flu;Solomun",2017-10-27,502371,39,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"афро-хаус,минимал-техно,мелодичный хаус,мелодичное техно,техно","Monaberry",0.786,0.505,9,-10.801,1,0.0432,0.000462,0.514,0.0988,0.135,124.023,4
spotify:track:6psUMUMTW8I726NIyK9jD5,"Sensiz","Prophecies of the Ancient Future","Lemurian;Bora Uzer",2020-05-11,320045,36,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"трайбал-хаус,organic house,даунтемпо,турецкий поп","Cosmic Awakenings",0.808,0.766,10,-10.669,0,0.0486,0.0595,0.747,0.0824,0.37,114,4
spotify:track:7LcKO0jVLGKSORvRanJEYc,"Innocent Town","Innocent Town","Daddy Was a Milkman",2020-05-08,274639,19,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","DWAM RECORDS",0.611,0.524,2,-9.592,1,0.0303,0.317,0.088,0.11,0.174,97.059,4
spotify:track:7vdB0KsCfYXjlJSSDK993I,"Space for Us","Into Daylight","Cantoma;Suad Khalifa",2020-05-01,256988,13,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Highwood Recordings",0.797,0.467,4,-10.66,1,0.0257,0.701,0.0402,0.0806,0.807,110.009,4
spotify:track:3OuQGrjKhdEyigb4byWPmG,"Big Sand","How Do You Do Nothing?","Hardkandy",2001,333400,32,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-джаз","Catskills",0.683,0.618,10,-10.273,0,0.0395,0.0816,0.76,0.708,0.289,89.999,4
spotify:track:4F1z5UTG0eTiA08NsMuWNm,"Unknown Melody","Strange Ep","Landhouse",2020-05-05,334025,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо,organic house,трайбал-хаус","Unfinished Monkey Records",0.424,0.366,4,-14.13,0,0.069,0.776,0.814,0.0912,0.443,167.941,4
spotify:track:42EGPs8x0caRTcO4kRmEbX,"Take Your Time","Take Your Time","Life on Planets;David Marston",2017-06-02,450000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"инди-соул,джаз-хаус","Crew Love Records",0.785,0.367,8,-11.143,0,0.0478,0.0924,0.339,0.0552,0.563,119.989,4
spotify:track:12JFr3FZjLsic2nWEVq0O8,"Walking Your Path (Full Intention) - Remix","Walking Your Path (Full Intention) [Remix]","Alina Kiya",2019-07-12,320702,22,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Estamos Records",0.801,0.598,1,-7.683,1,0.0555,0.000804,0.876,0.0424,0.604,115.995,4
spotify:track:1sA9Jw96P6GTrqmAK9ij6W,"Ekua","No Running Back","Yescene",2019-03-15,284262,21,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Blockhead Recordings",0.809,0.72,7,-10.367,0,0.0487,0.0214,0.887,0.0689,0.439,122,4
spotify:track:24YCeiAfAGbAXUNhBBxvNi,"I Go Deep - Edit","I Go Deep","Alex Cruz;Brascon;Katya",2019-11-08,293877,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"тропикал-хаус,лаундж","Deep & Sexy",0.674,0.566,7,-9.945,1,0.0286,0.146,0.732,0.166,0.106,120.012,4
spotify:track:3c1Xc5beQ1u0kzQWQK42yF,"Tendency (Satin Jackets Remix)","Tendency EP","Estate;Liquid Pegasus",2014-06-24,332830,25,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,французский хаус,синт-вейв","Estate + Liquid Pegasus",0.708,0.606,7,-7.418,1,0.0423,0.596,0.605,0.0991,0.783,105.994,4
spotify:track:6NGypjjcsZV1K4750tcJzo,"Water & Gold","Buddha-Bar XXII","Isaac Chambers",2020-03-13,294518,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даб","George V Records",0.778,0.42,3,-9.151,1,0.0547,0.678,0.00132,0.127,0.171,79.984,4
spotify:track:7Bfs8XSirp19fCb4M011j1,"Sensitive Lover","Sacred Heart","Lonely Boy;TÂCHES",2020-01-24,353280,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house","GLITTER COWBOY",0.76,0.738,0,-13.59,1,0.0504,0.0366,0.434,0.0975,0.345,125.017,4
spotify:track:6WVLc2UIhioRCNCsaHxJ8K,"Nihonbashi","Nihonbashi","Poreniacs",2019-11-01,264406,20,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Catfish Records / Poreniac Disqs",0.807,0.547,5,-12.296,0,0.052,0.394,0.845,0.0914,0.576,118.006,4
spotify:track:0GVu2gXzurD0FBL7CHqE0F,"Santa Teresa","Santa Teresa","Oceanvs Orientalis;Castello Branco",2020-06-05,298666,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,трайбал-хаус,новая популярная бразильская музыка","Kanto Records",0.708,0.67,1,-12.58,0,0.0416,0.242,0.588,0.322,0.124,89.992,4
spotify:track:1FSJmdLHykLH3RCoBlEAEV,"Donna Carmen - Italian Version","Donna Carmen","Pink Noisy;Luigi Catalano",2020-05-29,193658,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","The Hubsters",0.8,0.571,2,-6.408,1,0.0428,0.0768,0.000885,0.115,0.407,123.025,4
spotify:track:2VxxNGcxeI4FCvMaAa1PdS,"Son of a Chamber Man","Call Me on the Regular","Luca Musto",2020-06-05,284568,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо,organic house,lo-fi-хаус,трайбал-хаус","Laut & Luise",0.751,0.532,1,-11.525,1,0.0696,0.092,0.693,0.431,0.353,104.996,4
spotify:track:7cSpA494MxPeUoL3Yki7J6,"Airspot","Airspot","Forteba",2020-06-05,325886,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даб-техно,дип-хаус","Plastic City",0.809,0.69,0,-8.295,1,0.0974,0.000206,0.864,0.0663,0.63,123.01,4
spotify:track:3Sz06hgg0sllSfNOBFwsJM,"Friends In High Places (Mateyo's Dark Mix)","Only You","Life on Planets;Chas Bronz;Mateyo",2020-06-05,248347,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"инди-соул","Soul Clap Records",0.838,0.579,1,-7.237,1,0.0501,0.0035,0.0828,0.0933,0.804,115.001,4
spotify:track:27TU0NOnyXKCSN4RsYJKmO,"Think About It","Think About It","Satin Jackets",2020-06-19,230063,26,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.749,0.781,8,-7.173,1,0.0359,0.00873,0.00191,0.0422,0.716,111.025,4
spotify:track:6mNDeyhI21liXpWCh9Wi4C,"Devil The Difference - Original Mix","Devil The Difference","Art of Tones",2016-04-18,336536,25,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,диско-хаус,фанки-хаус,джаз-хаус","House of Disco Records",0.636,0.917,10,-6.389,0,0.299,0.0227,0.000847,0.39,0.542,117.981,4
spotify:track:75Np5UtrGm2nubgtRG1MgS,"Happy Dreamer","Good Vibes - The Very Best of Laid Back","Laid Back",2008-10-06,266440,30,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Parlophone Denmark",0.648,0.741,9,-8.628,0,0.0296,0.00277,0.668,0.0739,0.771,113,4
spotify:track:629gEdr0v8e4g9oWoWmuM2,"Riding High","Tumbalá","Bosq",2015-08-31,384521,39,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"диско-хаус,ню-диско","Bosq",0.924,0.485,6,-10.652,1,0.135,0.00118,0.882,0.086,0.49,112.991,4
spotify:track:7jp46x37uUQbAEUXfBi2Kn,"L'exactitude","Sweet Sixteen","Sixtine",2014-10-03,240133,11,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Columbia",0.567,0.606,1,-10.354,1,0.0298,0.00799,0.73,0.0832,0.923,169.937,4
spotify:track:1snX7rfZu1HjRHSfMPP9vL,"Wish","Endless Music Ibiza (Compiled by Paul Lomax)","Elekfantz",2016-05-20,475060,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"brazilian bass","Clubstar",0.882,0.684,4,-7.22,0,0.0569,0.113,0.848,0.965,0.675,120.007,4
spotify:track:0of4x5P2ASi3xTvPMQlVQX,"Fortress (Remastered)","Only Through Your Eyes","Furns",2016-04-29,305159,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Gateway Music",0.788,0.375,2,-16.392,0,0.0362,0.754,0.113,0.136,0.205,114.989,4
spotify:track:4B4rwoqJORNlxcqifedVr0,"WHY DID YOU CHANGE","WHY DID YOU CHANGE","Marvin Aloys",2020-03-27,209457,3,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"диско-хаус,фанки-хаус,ню-диско","Addicted Media LTD & CO KG",0.782,0.747,7,-8.387,1,0.0433,0.0326,0.00146,0.393,0.241,117.986,4
spotify:track:0tcwkZuO5JLDXQNHnExKS7,"Blue Canary","Release Paralysis","Frivolous",2020-06-15,354000,16,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"минимал-техно","Otake Records",0.785,0.577,3,-11.228,0,0.0459,0.0351,0.734,0.336,0.82,123.744,4
spotify:track:3NMFWhIDAdDGX3xmXOxHyo,"Feel Good","Feel Good","Polo & Pan",2020-06-19,238465,41,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп,французский хаус","Universal Music Division Virgin Records Distribution Deal",0.643,0.748,2,-6.535,0,0.0386,0.235,0.191,0.815,0.583,96.004,4
spotify:track:5OxkWx8m6B5yJhgYlk4uFF,"Saxolicious","Lunares EP","DJ Pippi;Willie Graff",2020-06-12,391186,4,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Leng Records",0.844,0.64,7,-8.01,0,0.0439,0.00355,0.667,0.0736,0.186,100.001,4
spotify:track:2z2xlLmfH3ya7ydYqbz9RV,"Get Down","Welcome to Perrydise","Ante Perry;Chasing Kurt",2018-08-31,314890,4,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Kallias",0.75,0.495,10,-9.858,1,0.0627,0.00928,0.000263,0.106,0.392,111.021,4
spotify:track:27dykFrKSsJlnTugBkqzp3,"Dreamer","Dreamer","Sound Nomaden",2019-04-19,292177,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"электросвинг,свинг","Nu Boheme Recordings",0.763,0.594,1,-11.77,1,0.0406,0.000925,0.824,0.0606,0.214,120.012,4
spotify:track:1zEkOtRGRBy85BU2dW0QsZ,"Caravella - Edit","Caravella EP","Gavinco",2019-05-03,234278,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,lo-fi-хаус","Houseum Records",0.855,0.608,11,-8.936,0,0.0405,0.00468,0.479,0.251,0.453,119.983,4
spotify:track:0lpiCszByNxQ7HoKIvBKWC,"Need To Feel Loved (with Zoe Durrant)","UnClubbed 2","UnClubbed;Zoe Durrant",2011-09-04,230640,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","New State Recordings",0.588,0.448,2,-7.827,0,0.0278,0.625,0.034,0.121,0.263,116.948,4
spotify:track:3ru2qqEuNU3mCFcr1bgb7C,"Hundred Fifty Up","Hundred Fifty Up","Satin Jackets",2020-07-03,264192,25,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.684,0.655,9,-6.849,0,0.0346,0.0125,0.933,0.0979,0.296,117.973,4
spotify:track:4gOcriONdBcPpG57ny75HF,"Swim","Swim","Moullinex;GPU Panic",2020-07-03,218733,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,инди-дэнс,французский хаус,мелодичный хаус","Discotexas",0.633,0.509,11,-9.041,0,0.0882,0.0747,0.175,0.0985,0.336,122.939,4
spotify:track:2nyz22HwEpnoB49L66U3Zt,"Giulia","The Electric Acid Surfboard Test","Alberto Bof;Stephanie Gilmore",2019-04-24,216000,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","MKRS Publishing",0.692,0.495,10,-12.202,0,0.0369,0.537,0.817,0.128,0.196,99.995,4
spotify:track:69iDjb7CZvkYtjVxKEg3td,"A New Dawn","Invisible / Amenaza","Pional",2013-11-04,220205,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Young Turks Recordings Ltd",0.84,0.532,10,-10.569,0,0.0468,0.0136,0.188,0.128,0.525,110.998,4
spotify:track:6gxy4fOpNLkV7BR4HdRWci,"If You Leave Tonight feat. Lazarusman","Zero Gravity Love","Cosmic Cowboys;Lazarusman",2013-11-25,337781,30,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"афротек,афро-хаус,organic house,трайбал-хаус","Musik gewinnt Freunde",0.795,0.697,11,-10.042,0,0.102,0.0413,0.0344,0.0991,0.437,110.012,4
spotify:track:5od7c68YajXUtOsEfHBGYH,"Scream","Buddha Bar Beach : Barcelona","Distorted Beauty",2017-07-07,321533,5,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","George V Records",0.818,0.561,4,-12.196,0,0.0378,0.00221,0.625,0.153,0.699,118.872,4
spotify:track:3KbNkAfxsv9ZcfZLSjv3FH,"The Lambert Reinterpretation","Breakfast in the Hut","Crussen;Lambert",2016-08-26,349294,32,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даунтемпо,неоклассика,современная классика,минимализм","Underyourskin Records",0.868,0.472,0,-11.108,1,0.26,0.02,0.673,0.108,0.58,105.002,4
spotify:track:2iNsXxaoNuVieLZgbep8bW,"Getting There From Here (with Todd Edwards)","Getting There From Here (with Todd Edwards)","Poolside;Todd Edwards;Turbotito",2020-07-09,248666,53,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско,британский гэридж","Pacific Standard Records",0.746,0.715,9,-7.549,0,0.0331,0.256,0.00875,0.0886,0.899,103.989,4
spotify:track:6RSoM1Kb7JcTqHhFbqbkAC,"Need To Feel Loved - LVNDSCAPE Sunset Chill Mix","Need To Feel Loved (LVNDSCAPE Sunset Chill Mix)","Sander van Doorn;LVNDSCAPE",2017-03-17,294193,33,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"edm,прогрессивный хаус,биг-рум,тропикал-хаус","Doorn Records",0.53,0.369,2,-9.616,0,0.0299,0.152,0.0857,0.0614,0.138,124.068,4
spotify:track:0h8CWn95yP1S9AH0eaIq4Q,"Good","Good","KLANGPLANET",2020-04-06,281454,35,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","KLANGPLANET",0.781,0.775,5,-8.332,0,0.0434,0.0133,0.394,0.582,0.508,109.99,4
spotify:track:4VVFngyicus8z9gP5JqwLr,"2night","Refinements of Feeling","The Sura Quintet",2016-07-20,350609,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Stereoheaven",0.808,0.701,10,-8.123,0,0.0971,0.0262,0.514,0.0724,0.745,115.007,4
spotify:track:43m0QgxLvTmiryEAWnP5Fn,"Take Me Home - Purple Disco Machine Remix","Amniotic (Deluxe Version)","Monolink;Purple Disco Machine",2019-12-13,492356,34,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"мелодичное техно,мелодичный хаус,техно,диско-хаус,ню-диско,фанки-хаус,хаус","Embassy One",0.876,0.674,4,-8.831,0,0.0642,0.0914,0.622,0.247,0.461,114.995,4
spotify:track:6b12pJIb5v2CGjcBR2MRfZ,"French Kiss","Deep House Lounge (Chill Out Set)","Genevieve Somers",2017-11-28,182479,36,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"дип-хаус","Just Blue Music",0.692,0.596,7,-9.162,0,0.0482,0.185,0.67,0.161,0.66,121.02,4
spotify:track:0WguORZMIHRuKEyXnzOioL,"My Boy - Edit","My Boy","R Plus;Dido",2019-09-27,209311,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Loaded Records",0.77,0.603,1,-8.799,0,0.0562,0.0097,0.158,0.0662,0.734,124.005,4
spotify:track:651FdR3lJmv1Hm7Jeu7hX1,"Jazz - Gottafunk Down Tempo Mix","Jazz","Marco Soundee;Eric van Aro;Gottafunk",2010-09-16,349411,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Beats4Life",0.749,0.529,5,-10.818,0,0.0589,0.471,0.794,0.0943,0.934,102.019,4
spotify:track:2UxR26fbaM7X5ScDGNkQyx,"Samba - Sunset Mix","Samba (Sunset Mix)","Simon Hardy",2016-08-26,299032,33,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Ministry of Sound Recordings",0.802,0.88,1,-4.589,1,0.0648,0.0107,0.909,0.0315,0.944,115.996,4
spotify:track:5Lg4uGCpZiJt1gnsy8Cnfy,"Valley of Paradise","Sunday in Bed, Vol. 6 (Sexy Sounds for Lazy Lovers)","Psychemagik",2013-01-01,589206,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Clubstar",0.491,0.577,11,-6.564,0,0.0228,0.0049,0.0436,0.366,0.146,95.005,4
spotify:track:20USnYqI2EWN1fLBD2PF0i,"Feel The Heat","Feel The Heat","Bon Lui",2017-06-02,319677,38,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","Bon Lui",0.69,0.902,0,-5.666,0,0.0514,0.0019,0.254,0.122,0.125,114.986,4
spotify:track:2Ms9rXvqIqCzn9BYkhVoYA,"Louna","Laconia","Sam Shure",2019-09-20,515059,52,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,трайбал-хаус,мелодичное техно,мелодичный хаус,даунтемпо","Stil Vor Talent Records",0.793,0.674,5,-12.135,0,0.0566,0.0508,0.856,0.161,0.0756,110.006,4
spotify:track:4YpCTAZRpNmW1EHLVrq4ur,"Keep It Real","Westside Movements","Loure",2017-05-26,414645,52,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,lo-fi-хаус","Noire & Blanche",0.69,0.663,11,-10.359,0,0.0436,0.0151,0.85,0.222,0.0525,120.02,4
spotify:track:1IqAQ9mhnQuVnQkhJIx7TA,"Tocca Me","Awakening (Chillout Deluxe & Finest Lounge)","Marga Sol",2013-06-08,267281,36,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","M-Sol Records",0.676,0.606,9,-8.321,0,0.0269,0.165,0.929,0.0781,0.528,96.99,4
spotify:track:35ME0Y7EEMKJ4nSM4SPhAX,"Levante","Hidden Treasures EP","Satin Jackets",2020-07-17,193397,37,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","Eskimo Recordings",0.55,0.484,5,-11.533,1,0.0277,0.00382,0.946,0.272,0.136,102.001,4
spotify:track:1xzpNb7sQzOiNmJVYLVOOD,"Love to Scat","Love to Scat","Gary B;Ramón Sanz",2020-07-17,247921,4,true,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж,ню-джаз","luminous, noise of dreams",0.663,0.569,1,-10.753,1,0.0479,0.118,0.903,0.106,0.249,94.963,4
spotify:track:5xMf8gZ7kFCMR646jBXiV4,"A Night In The Box","A Night In The Box","Kazy Lambist;Glasses",2020-07-17,196280,44,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"французский инди-поп","Wagram Music / Cinq 7",0.798,0.675,1,-9.431,0,0.138,0.0132,0.526,0.115,0.814,118.014,4
spotify:track:3LxswPSDFr9nymcfzqXlgG,"Hope for Tomorrow - Original Mix","Hope for Tomorrow (Original Mix)","Marga Sol",2020-07-07,372413,5,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж","M-Sol Records",0.778,0.682,8,-5.128,0,0.0424,0.0126,0.0839,0.0583,0.756,116.007,4
spotify:track:5nTfmzcW4n0BnzEbucpigy,"Tou mikrou Voria - Extended","Tou mikrou Voria - Remixes","Nacho Sotomayor;Mikis Theodorakis;Meditelectro;Clara Padovese",2020-07-01,281454,11,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"лаундж,энтехно,лаика","Meditelectro",0.658,0.814,2,-8.357,1,0.0346,0.000443,0.621,0.24,0.162,110.006,4
spotify:track:4KkEfWbk9IdReNcv1mCXtt,"For Those Who Wait - Foxall Remix","For Those Who Wait","Kariyan;Foxall",2020-07-03,380666,31,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,трайбал-хаус","trndmsk",0.65,0.373,1,-15.92,0,0.0605,0.629,0.895,0.167,0.293,159.961,4
spotify:track:6NfRIGHHndIaA6McjUSV9F,"Respira - Rodrigo Gallardo Remix","Respira (Rodrigo Gallardo Remix)","Santi & Tuğçe;Tuğçe Kurtiş;Rodrigo Gallardo",2020-07-03,398540,11,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"organic house,даунтемпо,электрокумбия,трайбал-хаус","Kybele",0.808,0.555,4,-9.522,0,0.218,0.0106,0.713,0.0774,0.463,103.005,4
spotify:track:2hBVhIi4OIeRyZ0HK6oGcI,"Teuf De Ouf","Teuf De Ouf - EP","Scruscru;Jehan",2020-07-03,386365,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"джаз-хаус,ню-диско,фанки-хаус,диско-хаус","Ravanelli Disco Club",0.852,0.693,11,-8.106,1,0.17,0.244,0.62,0.375,0.859,120.024,4
spotify:track:2UQXJnaFETBmzjkVuYTCWg,"Baby","Baby","Those Guys From Athens",2020-06-27,271200,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"ню-диско","2176555 Records DK",0.86,0.601,7,-9.116,1,0.0646,0.0124,0.0879,0.119,0.641,100.012,4
spotify:track:3rICEPubuIsZ7N3l6tRMuF,"Hey Presto","Hey Presto","GABRIEL VITEL",2020-06-24,347810,4,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Broque",0.875,0.393,2,-7.916,1,0.0667,0.00192,0.673,0.0705,0.196,119.533,4
spotify:track:2ff87EDRvp1GIY60XVLxwp,"Brigante - Nhar Remix","Classic Trick Remixes","Ercos Blanka;Nhar",2019-03-08,360390,22,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"даб-техно,organic house,лаундж,минимал-техно","Seven Villas",0.782,0.618,7,-10.628,1,0.0515,0.0745,0.883,0.0888,0.563,115.003,4
spotify:track:0c0cwZIVZIeMQFrLR2Gb8G,"Stronger","Thoughts","jackLNDN",2019-08-16,278608,9,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Jacklndn",0.606,0.62,6,-9.04,0,0.0355,0.0304,0.177,0.129,0.132,115.013,4
spotify:track:1D1TDZCXTIrsXUmW6UaaLg,"My Life Is Music - Kiko Navarro Classic Vibe","Purobeach Vol. Cinco The Global Adventure","The Visionary;Kiko Navarro",2019-08-09,407459,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"латиноамериканский хаус","Puro Music",0.861,0.418,10,-11.34,0,0.0651,0.00111,0.101,0.0669,0.83,119.975,4
spotify:track:2o8xpuWYLlbB2k7D81uOeJ,"Everyday","Everyday","Werkshy",2017-07-21,396000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"фанки-хаус,диско-хаус","Poetry in Motion",0.859,0.637,9,-9.829,0,0.131,0.115,0.0126,0.54,0.681,119.984,4
spotify:track:0kdkET7bathrJeWlaVl0Td,"Glue - Mixed Version","Faze #70: Klangkarussell (DJ Mix)","BICEP",2018-01-05,352000,0,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","dig dis! Series",0.861,0.591,3,-11.489,0,0.101,0.026,0.892,0.257,0.197,122.026,4
spotify:track:55X6A7P8Iu3RhIkZg2Eva4,"Last Night in Sant Celoni - Radio Edit","Last Night in Sant Celoni","Payfone;Jaz James",2019-09-27,328320,40,false,31zmfya6neh4bmotd5fuwy7gfpom,2026-03-02T11:00:21Z,"","Leng Records",0.829,0.431,7,-10.699,1,0.122,0.577,0.0319,0.324,0.532,105.074,4
